 21 6207.245596 1.304E-23 7.304E-03.07060.094  234.08340.72-.006808       3 0 0 13       0 0 0 01                    P 24e     386663244510 9 711    47.0   49.0
 21 6207.270036 1.558E-29 1.784E-02.06270.069 3414.58430.72-.008883       4 1 1 13       1 1 1 01                    R 58f     465553342910 9 711   119.0  117.0
 21 6207.417659 1.070E-30 5.488E-06.06600.075 2255.56680.74-.007923       4 0 0 13       0 2 2 01                    P 48e     566563342910 9 711    95.0   97.0
 21 6207.434460 1.280E-30 1.750E-02.05890.066 3959.60870.69-.009452       4 1 1 13       1 1 1 01                    R 69e     465553342910 9 711   141.0  139.0
 21 6207.622210 6.316E-29 7.284E-03.06010.067 2962.06080.70-.009203       3 2 2 13       0 2 2 01                    R 64e     465553342910 9 711   131.0  129.0
 21 6207.629769 1.246E-30 2.590E-08.06880.088 1031.12910.74-.006039       4 2 2 02       0 1 1 01                    Q 30f     436663343010 9 711    61.0   61.0
 21 6207.646763 1.513E-30 2.689E-08.06930.090  984.98900.73-.005922       4 2 2 02       0 1 1 01                    Q 28f     436663343010 9 711    57.0   57.0
 21 6207.653236 6.171E-28 2.637E-05.06730.083 1216.35090.74-.006379       5 0 0 02       0 1 1 01                    P 37e     566663342910 9 711    73.0   75.0
 21 6207.660795 1.804E-30 2.798E-08.06990.092  941.97360.73-.005802       4 2 2 02       0 1 1 01                    Q 26f     436663343010 9 711    53.0   53.0
 21 6207.663011 6.392E-25 6.610E-03.07480.101  761.12550.69-.005513       3 1 1 13       0 1 1 01                    R 15e     666663342910 9 711    33.0   31.0
 21 6207.663870 2.752E-29 1.656E-05.06850.088 1723.52920.74-.006184       4 3 3 02       0 2 2 01                    P 31f     466663342910 9 711    61.0   63.0
 21 6207.672242 2.108E-30 2.913E-08.07060.094  902.08370.72-.005678       4 2 2 02       0 1 1 01                    Q 24f     436663343010 9 711    49.0   49.0
 21 6207.681451 2.411E-30 3.034E-08.07130.095  865.31990.71-.005549       4 2 2 02       0 1 1 01                    Q 22f     436663343010 9 711    45.0   45.0
 21 6207.688745 2.694E-30 3.160E-08.07220.097  831.68290.71-.005416       4 2 2 02       0 1 1 01                    Q 20f     436663343010 9 711    41.0   41.0
 21 6207.694420 2.932E-30 3.285E-08.07310.099  801.17310.70-.005276       4 2 2 02       0 1 1 01                    Q 18f     436663343010 9 711    37.0   37.0
 21 6207.698039 1.817E-30 3.518E-02.07480.102 3705.83250.69-.006319       4 0 0 23       1 0 0 12                    P 15e     466663342910 9 711    29.0   31.0
 21 6207.698746 3.099E-30 3.408E-08.07420.101  773.79110.69-.005128       4 2 2 02       0 1 1 01                    Q 16f     436663343010 9 711    33.0   33.0
 21 6207.701966 3.169E-30 3.525E-08.07550.103  749.53740.68-.004969       4 2 2 02       0 1 1 01                    Q 14f     436663343010 9 711    29.0   29.0
 21 6207.704300 3.117E-30 3.629E-08.07700.105  728.41230.68-.004794       4 2 2 02       0 1 1 01                    Q 12f     436663343010 9 711    25.0   25.0
 21 6207.705939 2.926E-30 3.716E-08.07870.108  710.41630.68-.004598       4 2 2 02       0 1 1 01                    Q 10f     436663343010 9 711    21.0   21.0
 21 6207.707050 2.584E-30 3.771E-08.08080.111  695.54960.68-.004372       4 2 2 02       0 1 1 01                    Q  8f     436663343010 9 711    17.0   17.0
